  province;red;green;blue;x;x
1067;149;130;207;1067;x
1068;88;168;91;1068;x
1069;187;28;220;Rosfeld;x
1070;33;179;50;1070;x
1071;174;83;122;1071;x
1072;64;144;49;1072;x
1073;214;236;144;1073;x
1074;184;4;17;Kingdom Fields;x
1075;120;219;222;1075;x
1076;56;211;247;1076;x
1077;123;63;113;1077;x
1078;111;161;120;1078;x
1079;247;199;46;1079;x
1080;93;12;55;1080;x
1081;179;37;117;1081;x
1082;147;139;77;1082;x
1083;106;80;43;1083;x
1084;235;192;172;1084;x
1085;145;66;170;Alinor;x
1086;13;250;211;Ornandel;x
1087;224;246;21;1087;x
1088;237;48;159;1088;x
1089;103;112;182;Scutters Pond;x
1090;161;178;40;1090;x
1091;132;248;250;Isque;x
1092;166;91;83;1092;x
1093;63;190;247;Glenvia;x
1094;162;208;254;Marnor;x
1095;33;127;38;1095;x
1096;102;96;121;1096;x
1097;55;231;183;1097;x
1098;199;174;242;The Pearls;x
1099;200;251;149;1099;x
1100;241;104;193;Felballin;x
1101;136;151;179;1101;x
1102;153;4;108;1102;x
1103;125;187;5;1103;x
1104;109;144;133;1104;x
1105;184;239;142;Celemora;x
1106;14;86;61;Archen Gangrove;x
1107;55;56;80;1107;x
1108;177;248;85;Dusk;x
1109;64;85;125;1109;x
1110;111;68;213;Sollicich;x
1111;53;0;127;Thorheim Guard;x
1112;26;5;94;Silver Wood;x
1113;69;141;196;1113;x
1114;223;83;109;1114;x
1115;133;31;95;Syldarim;x
1116;175;177;161;1116;x
1117;63;190;247;1117;x
1118;138;219;90;1118;x
1119;132;141;151;1119;x
1120;240;248;17;Last Allinor;x
1121;228;139;204;Tiguna First pyandonea;x
1122;191;119;242;1122;x
1123;159;90;38;1123;x
1124;81;131;91;1124;x
1125;57;203;60;1125;x
1126;23;130;174;1126;x
1127;240;224;170;1127;x
1128;163;11;46;1128;x
1129;179;163;56;Mantu;x
1130;234;163;119;1130;x
1131;90;3;22;1131;x
1132;198;138;152;1132;x
1133;41;132;137;1133;x
1134;104;74;153;1134;x
1135;234;179;169;1135;x
1136;134;85;22;1136;x
1137;186;162;142;1137;x
1138;76;206;160;1138;x
1139;166;192;208;1139;x
1140;126;93;226;1140;x
1141;225;228;181;Secula;x
1142;2;43;14;1142;x
1143;193;29;45;1143;x
1144;15;212;37;Pontu;x
1145;152;236;189;1145;x
1146;196;101;192;1146;x
1147;20;247;145;Abbarbas;x
1148;73;96;39;1148;x
1149;142;118;232;1149;x
1150;228;118;47;1150;x
1151;206;234;54;1151;x
1152;56;210;170;1152;x
1153;51;86;94;1153;x
1154;69;195;36;1154;x
1155;41;83;160;Gaddu;x
1156;107;158;125;1156;x
1157;200;239;183;1157;x
1158;26;113;32;1158;x
1159;222;22;70;1159;x
1160;121;16;153;1160;x
1161;157;218;138;1161;x
1162;20;62;174;1162;x
1163;193;137;30;1163;x
1164;140;1;189;1164;x
1165;100;83;235;1165;x
1166;77;203;117;1166;x
1167;214;212;89;1167;x
1168;204;75;56;1168;x
1169;88;167;251;1169;x
1170;146;158;192;1170;x
1171;73;248;249;1171;x
1172;12;87;215;1172;x
1173;70;20;238;1173;x
1174;235;4;222;1174;x
1175;0;133;15;1175;x
1176;90;163;235;1176;x
1177;195;202;212;1177;x
1178;173;104;241;1178;x
1179;26;197;16;1179;x
1180;170;183;10;1180;x
1181;127;186;76;1181;x
1182;196;143;14;Wega;x
1183;6;18;1;1183;x
1184;84;243;110;1184;x
1185;100;22;134;1185;x
1186;104;100;68;1186;x
1187;104;127;145;1187;x
1188;193;135;252;1188;x
1189;98;221;115;1189;x
1190;205;234;249;Kituna;x
1191;112;22;11;1191;x
1192;132;122;6;Vos;x
1193;58;217;107;1193;x
1194;165;207;18;1194;x
1195;78;105;238;1195;x
1196;128;83;241;1196;x
1197;241;188;2;1197;x
1198;162;211;112;1198;x
1199;210;23;218;1199;x
1200;2;78;163;1200;x
1201;13;82;78;1201;x
1202;34;139;34;1202;x
1203;255;228;225;Gruv;x
1204;183;100;212;1204;x
1205;252;176;120;1205;x
1206;196;254;177;Vallas Bor;x
1207;177;187;97;1207;x
1208;31;205;98;1208;x
1209;211;70;203;1209;x
1210;134;201;39;1210;x
1211;137;109;89;1211;x
1212;30;248;213;1212;x
1213;104;207;105;1213;x
1214;198;142;19;1214;x
1215;9;178;183;1215;x
1216;63;43;242;1216;x
1217;108;202;139;1217;x
1218;123;104;238;Bondar;x
1219;240;128;128;1219;x
1220;255;218;185;Velu;x
1221;255;250;205;Arcantys;x
1222;38;3;76;1222;x
1223;225;78;254;Baga;x
1224;20;222;199;1224;x
1225;1;106;134;1225;x
1226;100;149;237;1226;x
1227;220;220;220;1227;x
1228;186;85;211;1228;x
1229;255;250;205;1229;x
1230;91;57;62;1230;x
1231;23;99;60;1231;x
1232;202;38;177;1232;x
1233;29;137;158;1233;x
1234;223;235;235;1234;x
1235;27;96;123;Pyrrhan;x
1236;134;173;36;1236;x
1237;85;154;216;1237;x
1238;171;195;110;1238;x
1239;138;253;238;1239;x
1240;124;139;190;Khael;x
1241;15;110;12;1241;x
1242;75;103;250;Cato Ydur;x
1243;174;35;192;1243;x
1244;176;224;230;Etho Sul;x
1245;41;132;137;1245;x
1246;132;8;102;1246;x
1247;98;178;92;Last Pyandonea;x
1248;74;76;23;FIRST BLACK MARSH;x
1249;194;209;228;1249;x
1250;212;128;221;Lilmoth;x
1251;119;252;132;1251;x
1252;56;199;109;1252;x
1253;56;196;188;1253;x
1254;39;145;157;1254;x
1255;177;225;118;1255;x
1256;76;252;200;1256;x
1257;30;39;106;Blackrose;x
1258;120;128;235;1258;x
1259;251;176;126;1259;x
1260;116;107;10;1260;x
1261;84;93;212;1261;x
1262;56;43;22;1262;x
1263;87;59;143;1263;x
1264;63;69;78;1264;x
1265;93;98;40;1265;x
1266;243;215;77;1266;x
1267;183;243;208;1267;x
1268;10;238;216;1268;x
1269;18;246;26;1269;x
1270;28;219;193;1270;x
1271;75;254;200;1271;x
1272;42;184;125;1272;x
1273;81;126;117;1273;x
1274;140;206;73;1274;x
1275;247;48;198;1275;x
1276;100;220;58;1276;x
1277;129;186;158;Chasepoint;x
1278;0;138;7;1278;x
1279;61;77;212;1279;x
1280;241;19;161;Soulrest;x
1281;9;163;234;1281;x
1282;230;28;217;1282;x
1283;0;143;37;1283;x
1284;5;244;173;1284;x
1285;158;77;86;1285;x
1286;54;155;0;1286;x
1287;20;139;141;1287;x
1288;106;7;98;1288;x
1289;40;148;65;1289;x
1290;59;212;172;1290;x
1291;39;51;48;1291;x
1292;238;48;187;1292;x
1293;41;77;56;Archon;x
1294;68;120;64;1294;x
1295;168;254;171;1295;x
1296;216;129;188;1296;x
1297;247;7;57;1297;x
1298;95;79;166;1298;x
1299;63;246;108;1299;x
1300;120;243;86;1300;x
1301;38;242;95;1301;x
1302;55;200;14;1302;x
1303;125;211;48;Seaspring;x
1304;42;86;192;1304;x
1305;162;22;10;1305;x
1306;245;183;43;1306;x
1307;67;78;137;1307;x
1308;146;56;68;Seafalls;x
1309;8;172;185;1309;x
1310;89;28;251;1310;x
1311;81;212;249;1311;x
1312;180;202;135;1312;x
1313;46;156;12;1313;x
1314;67;34;98;1314;x
1315;220;43;58;1315;x
1316;190;70;3;1316;x
1317;185;154;97;1317;x
1318;58;253;224;1318;x
1319;85;15;159;1319;x
1320;160;68;67;1320;x
1321;88;47;162;1321;x
1322;122;86;22;1322;x
1323;18;173;128;1323;x
1324;76;20;15;1324;x
1325;237;136;215;1325;x
1326;150;39;130;1326;x
1327;206;233;63;1327;x
1328;132;73;125;1328;x
1329;91;219;210;1329;x
1330;237;189;127;1330;x
1331;184;137;253;1331;x
1332;244;213;18;1332;x
1333;44;211;0;1333;x
1334;215;145;78;1334;x
1335;128;219;36;1335;x
1336;131;2;167;1336;x
1337;114;196;121;1337;x
1338;187;54;243;1338;x
1339;104;11;65;1339;x
1340;131;120;157;1340;x
1341;233;88;254;1341;x
1342;100;120;217;1342;x
1343;237;202;241;1343;x
1344;224;158;10;1344;x
1345;56;83;63;1345;x
1346;189;205;6;1346;x
1347;108;90;5;Thorn;x
1348;138;215;164;1348;x
1349;1;252;135;1349;x
1350;208;180;95;1350;x
1351;20;231;152;1351;x
1352;31;199;174;1352;x
1353;102;197;41;1353;x
1354;85;214;158;1354;x
1355;104;0;171;1355;x
1356;23;199;197;Rookmoth;x
1357;217;190;113;Old Corimont;x
1358;11;193;62;Chasecreek;x
1359;238;32;124;1359;x
1360;154;45;62;1360;x
1361;163;1;32;1361;x
1362;85;41;134;1362;x
1363;58;192;224;1363;x
1364;186;105;176;Stormhold;x
1365;97;19;190;1365;x
1366;173;73;224;1366;x
1367;11;149;133;1367;x
1368;171;246;251;1368;x
1369;86;148;247;1369;x
1370;51;172;60;1370;x
1371;65;101;97;1371;x
1372;92;95;178;1372;x
1373;183;12;24;1373;x
1374;2;63;14;1374;x
1375;244;16;202;1375;x
1376;139;67;246;1376;x
1377;201;245;19;1377;x
1378;126;37;41;1378;x
1379;209;11;227;1379;x
1380;184;228;152;1380;x
1381;52;78;83;Rockguard;x
1382;244;151;167;1382;x
1383;180;77;16;1383;x
1384;40;37;214;1384;x
1385;218;226;20;1385;x
1386;108;133;191;1386;x
1387;103;54;208;Greenspring;x
1388;16;255;55;1388;x
1389;139;48;250;1389;x
1390;241;75;211;1390;x
1391;165;112;45;1391;x
1392;188;212;15;1392;x
1393;90;80;133;1393;x
1394;254;80;30;1394;x
1395;130;34;91;1395;x
1396;151;186;13;1396;x
1397;216;221;201;1397;x
1398;166;221;6;Helstrom;x
1399;108;237;254;1399;x
1400;105;127;65;1400;x
1401;62;32;236;1401;x
1402;133;143;47;1402;x
1403;124;90;116;Greenglade;x
1404;53;97;4;1404;x
1405;206;157;218;1405;x
1406;74;130;105;1406;x
1407;248;89;7;1407;x
1408;243;154;151;1408;x
1409;82;173;202;1409;x
1410;48;216;32;1410;x
1411;190;237;2;1411;x
1412;163;236;240;1412;x
1413;55;70;133;1413;x
1414;148;246;9;1414;x
1415;253;27;190;1415;x
1416;203;208;212;1416;x
1417;41;108;205;1417;x
1418;81;80;190;1418;x
1419;200;31;207;1419;x
1420;198;62;201;1420;x
1421;83;154;56;1421;x
1422;72;105;212;1422;x
1423;15;251;123;Glenbridge;x
1424;114;31;18;1424;x
1425;222;180;193;1425;x
1426;174;192;36;1426;x
1427;39;57;248;1427;x
1428;186;207;129;1428;x
1429;151;110;152;1429;x
1430;10;176;190;Gideon;x
1431;236;127;152;LAST BLACK MARSH;x
1432;254;133;160;First Elsweyr;x
1433;193;246;53;1433;x
1434;192;45;227;1434;x
1435;118;31;109;1435;x
1436;86;145;197;1436;x
1437;127;114;12;1437;x
1438;109;237;12;1438;x
1439;163;195;104;1439;x
1440;197;254;156;1440;x
1441;33;165;253;1441;x
1442;164;173;65;1442;x
1443;4;250;4;1443;x
1444;209;234;33;1444;x
1445;101;89;26;1445;x
1446;245;47;17;1446;x
1447;241;132;50;1447;x
1448;227;65;247;1448;x
1449;105;175;89;1449;x
1450;23;177;67;1450;x
1451;148;238;189;1451;x
1452;251;31;143;1452;x
1453;83;178;186;1453;x
1454;212;109;243;1454;x
1455;33;230;198;1455;x
1456;148;237;49;1456;x
1457;252;132;37;1457;x
1458;127;17;54;1458;x
1459;91;115;182;1459;x
1460;101;210;135;1460;x
1461;70;203;53;1461;x
1462;201;139;104;1462;x
1463;112;201;205;1463;x
1464;56;25;137;1464;x
1465;50;134;44;1465;x
1466;68;2;204;1466;x
1467;174;100;92;1467;x
1468;53;203;160;1468;x
1469;131;173;73;1469;x
1470;221;105;230;1470;x
1471;206;4;24;1471;x
1472;147;141;214;1472;x
1473;38;43;46;1473;x
1474;0;45;30;1474;x
1475;125;106;191;1475;x
1476;97;204;73;1476;x
1477;119;32;165;1477;x
1478;164;149;104;1478;x
1479;239;46;72;1479;x
1480;246;59;59;1480;x
1481;236;196;158;1481;x
1482;44;110;220;1482;x
1483;121;174;17;1483;x
1484;1;90;145;1484;x
1485;89;69;220;1485;x
1486;122;194;100;1486;x
1487;67;3;218;1487;x
1488;90;42;102;1488;x
1489;132;55;243;1489;x
1490;107;104;186;1490;x
1491;235;47;6;1491;x
1492;76;218;83;1492;x
1493;146;150;5;1493;x
1494;41;253;116;1494;x
1495;6;73;102;1495;x
1496;169;45;77;1496;x
1497;111;213;0;1497;x
1498;37;137;163;1498;x
1499;198;76;199;1499;x
1500;128;45;79;1500;x
1501;110;105;143;1501;x
1502;214;205;226;1502;x
1503;201;139;104;1503;x
1504;143;149;81;1504;x
1505;200;67;234;1505;x
1506;248;9;245;1506;x
1507;115;110;215;1507;x
1508;75;11;88;1508;x
1509;25;194;48;1509;x
1510;92;47;160;1510;x
1511;228;217;14;1511;x
1512;76;238;175;1512;x
1513;151;129;233;1513;x
1514;57;6;181;1514;x
1515;105;250;174;1515;x
1516;104;194;196;1516;x
1517;43;8;98;1517;x
1518;251;166;212;LAST ELSWEYR;x
1519;14;202;252;Venezualan Gulf;x
1520;15;222;252;Venezuelan Sea;x
1521;16;252;252;Eastern Carribean;x
1522;17;202;202;Windward Islands;x
1523;18;202;252;Lesser Antilles;x
1524;19;222;252;Turks & Caicos Sea;x
1525;20;252;252;Coast of Cuba;x
1526;21;202;202;Coast of Hispaniola;x
1527;22;202;252;Guyana Coast;x
1528;23;222;252;Bay of Belem;x
1529;24;252;252;Amazonas Gulf;x
1530;25;202;202;Coast of Brazil;x
1531;26;202;252;Coast of Recife;x
1532;27;222;252;Coast of Pernambuc;x
1533;28;252;252;Todos Santos Bay;x
1534;29;202;202;Rio De Janeiro;x
1535;30;202;252;Baia Parangua;x
1536;31;222;252;Rio De La Plata;x
1537;32;252;252;Bahia Blanca;x
1538;33;202;202;Coast of Patagonia;x
1539;34;202;252;Magellan Strait;x
1540;35;222;252;South Chilean Coast;x
1541;36;252;252;Coast of Chile;x
1542;37;202;202;Atacama Coast;x
1543;38;202;252;Arica Gulf;x
1544;39;222;252;Arequipa Bay;x
1545;40;252;252;Coast of Peru;x
1546;41;202;202;Guayaguil Bay;x
1547;42;202;252;Coast of Ecuador;x
1548;43;222;252;Gulf of Panama;x
1549;44;252;252;Bay of Costa Rica;x
1550;45;202;202;Acapulco Bay;x
1551;46;202;252;Manzazilla Bay;x
1552;47;222;252;Mazatlan Bay;x
1553;48;252;252;Gulf of California;x
1554;49;202;202;Coast of Baja;x
1555;50;202;252;Coast of California;x
1556;51;222;252;Santa Catalina Islands;x
1557;52;252;252;Coast of Oregon;x
1558;53;202;202;Coast of Columbia;x
1559;54;202;252;Hecate Strait;x
1560;55;222;252;Gulf of Alaska;x
1561;56;252;252;Coast of Alaska;x
1562;57;202;202;Kuskowim Bay;x
1563;58;202;252;Hatton Bank;x
1564;59;222;252;Eastern Gibbs Fracture;x
1565;60;252;252;Western Gibbs Fracture;x
1566;61;202;202;Iberian Shelf;x
1567;62;202;252;Sea of Azores;x
1568;63;222;252;Corner Seamounts;x
1569;64;252;252;New England Seamounts;x
1570;65;202;202;Sable Island Bank;x
1571;66;202;252;Blake Plataeu;x
1572;67;222;252;West Bermuda Sea;x
1573;68;252;252;East Bermuda Sea;x
1574;69;202;202;Some Funny Seaname;x
1575;70;202;252;Northern Guiana Basin;x
1576;71;222;252;Guiana Basin;x
1577;72;252;252;Southern Guiana Basin;x
1578;73;202;202;Canary Approach;x
1579;74;202;252;Cap Verde Approach;x
1580;75;222;252;Central Atlantic #1;x
1581;76;252;252;Central Atlantic #2;x
1582;77;202;202;Central Atlantic #3;x
1583;78;202;252;Central Atlantic #4;x
1584;79;222;252;Romanche Gap;x
1585;80;252;252;East Guinea Basin;x
1586;81;202;202;West Guinea Basin;x
1587;82;202;252;Coast of Falklands;x
1588;83;222;252;New Georgia Islands;x
1589;84;252;252;Western Atlantic #1;x
1590;85;202;202;Western Atlantic #2;x
1591;86;202;252;Western Atlantic #3;x
1592;87;222;252;Western Atlantic #4;x
1593;88;252;252;Western Atlantic #5;x
1594;89;202;202;Western Atlantic #6;x
1595;90;202;252;East of Magellans;x
1596;91;222;252;Central Atlantic #5;x
1597;92;252;252;Central Atlantic #6;x
1598;93;202;202;Central Atlantic #7;x
1599;94;202;252;Central Atlantic #8;x
1600;95;222;252;Eastern Atlantic #1;x
1601;96;252;252;Eastern Atlantic #2;x
1602;97;202;202;Eastern Atlantic #3;x
1603;98;202;252;Eastern Atlantic #4;x
1604;99;222;252;Eastern Atlantic #5;x
1605;100;252;252;Eastern Atlantic #6;x
1606;101;202;202;Southern Atlantic #1;x
1607;102;202;252;Southern Atlantic #2;x
1608;103;222;252;Southern Atlantic #3;x
1609;104;252;252;Southern Atlantic #4;x
1610;105;202;202;Cape of Storms;x
1611;106;202;252;Gulf of Bengal;x
1612;107;222;252;Northen Bay of Bengal;x
1613;108;252;252;Southern Bay of Bengal;x
1614;109;202;202;Ceylon Sea;x
1615;110;202;252;Coast of Maldives;x
1616;111;222;252;Indian Ocean #1;x
1617;112;252;252;Indian Ocean #2;x
1618;113;202;202;Indian Ocean #3;x
1619;114;202;252;Indian Ocean #4;x
1620;115;222;252;Indian Ocean #5;x
1621;116;252;252;Indian Ocean #6;x
1622;117;202;202;Indian Ocean #7;x
1623;118;202;252;Indian Ocean #8;x
1624;119;222;252;Indian Ocean #9;x
1625;120;252;252;Indian Ocean #10;x
1626;121;202;202;Indian Ocean #11;x
1627;122;202;252;Indian Ocean #12;x
1628;123;222;252;Indian Ocean #13;x
1629;124;252;252;Indian Ocean #14;x
1630;125;202;202;Indian Ocean #15;x
1631;126;202;252;Indian Ocean #16;x
1632;127;222;252;Indian Ocean #17;x
1633;0;253;253;Indian Ocean #18;x
1634;1;203;203;Indian Ocean #19;x
1635;2;203;253;Indian Ocean #20;x
1636;3;223;253;Indian Ocean #21;x
1637;4;253;253;Indian Ocean #22;x
1638;5;203;203;Indian Ocean #23;x
1639;6;203;253;Indian Ocean #24;x
1640;7;223;253;Indian Ocean #25;x
1641;8;253;253;Indian Ocean #26;x
1642;9;203;203;Indian Ocean #27;x
1643;10;203;253;Indian Ocean #28;x
1644;11;223;253;Indian Ocean #29;x
1645;12;253;253;Indian Ocean #30;x
1646;13;203;203;Indian Ocean #31;x
1647;14;203;253;Indian Ocean #32;x
1648;15;223;253;Lake Tchad;x
1649;16;253;253;Lake Victoria;x
1650;17;203;203;Lake Tangayika;x
1651;18;203;253;Lake Malawi;x
1652;19;223;253;White Sea;x
1653;20;253;253;Lake Balchasj;x
1654;21;203;203;Lake Bajkal;x
1655;22;203;253;Poyang Lake;x
1656;23;223;253;Lake Titicaca;x
1657;24;253;253;Lake Nicaragua;x
1658;215;211;5;Stros M'kai;x
1659;26;203;253;Lake Ontario;x
1660;197;70;34;East Chain;x
1661;28;253;253;Lake Huron;x
1662;29;203;203;Lake Michigan;x
1663;30;203;253;Lake Superior;x
1664;31;223;253;Lake Nipigon;x
1665;32;253;253;Lake Winnipeg;x
1666;8;225;54;West Chain;x
1667;34;203;253;Western Pacific #2;x
1668;239;107;188;North Caspar;x
1669;197;5;66;South Caspar;x
1670;79;89;137;North Herne;x
1671;110;179;45;South Herne;x
1672;152;56;237;The Systres;x
1673;240;188;163;Agowle;x
1674;66;82;122;Vandor;x
1675;254;123;225;First Yokuda;x
1676;220;82;95;1676;x
1677;22;191;246;Ravan;x
1678;47;149;20;1678;x
1679;15;178;225;Asul Ydur;x
1680;39;0;208;1680;x
1681;64;89;223;Seuol Ydur;x
1682;122;138;109;1682;x
1683;91;76;126;1683;x
1684;14;129;36;1684;x
1685;105;71;76;1685;x
1686;18;59;19;Nalonga;x
1689;153;167;53;Klithi;x
1690;204;181;177;Kamksh;x
1691;5;127;32;1691;x
1692;10;235;56;1692;x
1693;193;40;253;1693;x
1694;171;187;211;1694;x
1695;218;144;73;1695;x
1696;215;10;52;Yath;x
1697;34;27;144;1697;x
1698;79;30;62;Khubi;x
1699;208;228;77;Moni;x
1700;133;222;163;Bahia;x
1701;253;129;185;1701;x
1702;122;138;109;Somara;x
1703;33;232;140;Arranhu;x
1704;178;34;34;Tull;x
1705;218;165;32;1705;x
1706;0;255;255;1706;x
1707;124;182;181;Tagon;x
1708;138;245;122;1708;x
1709;11;192;214;1709;x
1710;45;61;177;Tigon;x
1711;196;247;244;1711;x
1712;135;68;184;1712;x
1713;21;119;24;1713;x
1714;93;236;48;1714;x
1715;5;55;237;1715;x
1716;226;101;203;1716;x
1717;28;169;154;1717;x
1718;14;67;225;1718;x
1719;191;31;26;1719;x
1720;144;149;185;1720;x
1721;80;93;227;1721;x
1722;138;183;243;Kruzka Last yokuda;x
1721;89;203;203;Southern Pacifc #5;x
1722;90;203;253;Southern Pacifc #6;x
1723;91;223;253;Southern Pacifc #7;x
1724;92;253;253;Southern Pacifc #8;x
1725;93;203;203;Southern Pacifc #9;x
1726;94;203;253;Southern Pacifc #10;x
1727;95;223;253;Southern Pacifc #11;x
1728;96;253;253;Southern Pacifc #12;x
1729;97;203;203;Southern Pacifc #13;x
1730;98;203;253;Southern Pacifc #14;x
1731;99;223;253;Southern Pacifc #15;x
1732;100;253;253;Southern Pacifc #16;x
1733;101;203;203;Southern Pacifc #17;x
1734;102;203;253;Southern Pacifc #18;x
1735;103;223;253;Southern Pacifc #19;x
1736;104;203;203;Southern Pacifc #20;x
1737;106;203;253;Southern Pacifc #22;x
1738;107;223;253;Southern Pacifc #23;x
1739;108;253;253;Southern Pacifc #24;x
1740;109;203;203;Southern Pacifc #25;x
1741;110;203;253;Southern Pacifc #26;x
1742;66;68;126;Limburg;x
1743;194;70;173;Cambray;x
1744;66;72;32;Antwerpen;x
1745;195;74;79;Cantabria;x
1746;67;76;126;Burgos;x
1747;195;78;173;Caceres;x
1748;67;80;32;La Mancha;x
1749;195;82;79;Cadiz;x
1750;67;84;126;Alicante;x
1751;195;86;173;Ceuta;x
1752;68;88;32;Rzhev;x
1753;196;90;79;Kostroma;x
1754;68;92;126;Orel;x
1755;196;94;173;Ustyug;x
1756;68;96;32;Budjak;x
1757;196;98;79;Oberpfalz;x
1758;68;100;126;Hannover;x
1759;197;102;173;Potsdam;x
1760;69;104;32;Koblenz;x
1761;197;106;79;Alzey;x
1762;69;108;126;Kassel;x
1763;197;110;173;Niederlausitz;x
1764;69;112;32;Burgas;x
1765;197;114;79;Nis;x
1766;70;116;126;Kosovo;x
1767;198;118;173;Osijek;x
1768;70;120;32;Lienz;x
1769;198;122;79;G�rz;x
1770;70;124;126;Ostmarch;x
1771;198;126;173;Erz;x
1772;70;128;32;Presburg;x
1773;187;187;218;First Islands;x
1774;229;252;239;1774;x
1775;114;182;128;1775;x
1776;52;93;118;1776;x
1777;45;71;201;1777;x
1778;81;181;236;1778;x
1779;18;175;45;1779;x
1780;219;205;184;1780;x
1781;223;166;175;1781;x
1782;71;17;112;1782;x
1783;107;188;87;1783;x
1784;40;163;72;1784;x
1785;83;14;248;1785;x
1786;253;113;202;1786;x
1787;215;226;58;1787;x
1788;57;90;92;1788;x
1789;141;68;201;1789;x
1790;173;248;155;1790;x
1791;171;253;26;1791;x
1792;163;178;96;1792;x
1793;57;217;164;1793;x
1794;129;138;9;1794;x
1795;101;20;248;1795;x
1796;76;226;197;1796;x
1797;73;158;6;1797;x
1798;36;61;44;1798;x
1799;70;145;141;1799;x
1800;83;182;103;1800;x
1801;74;230;108;1801;x
1802;87;56;207;1802;x
1803;147;106;73;1803;x
1804;205;65;255;1804;x
1805;56;155;199;1805;x
1806;223;7;27;1806;x
1807;159;226;67;1807;x
1808;30;194;80;1808;x
1809;117;12;74;1809;x
1810;118;24;136;1810;x
1811;132;197;161;1811;x
1812;233;87;2;1812;x
1813;159;141;136;1813;x
1814;226;232;1;1814;x
1815;244;157;232;1815;x
1816;80;127;1;1816;x
1817;86;19;107;1817;x
1818;217;212;109;1818;x
1819;60;38;21;1819;x
1820;25;132;0;1820;x
1821;31;58;203;1821;x
1822;91;106;84;1822;x
1823;224;75;200;1823;x
1824;156;233;59;1824;x
1825;182;146;200;1825;x
1826;245;211;90;1826;x
1827;204;21;231;Last Island;x
1828;216;125;76;First Kangsun;x
1829;71;26;185;1829;x
1830;68;155;205;1830;x
1831;206;233;251;1831;x
1832;187;148;94;1832;x
1833;105;56;2;1833;x
1834;22;165;202;1834;x
1835;31;105;139;1835;x
1836;247;178;32;1836;x
1837;154;9;248;1837;x
1838;38;112;115;1838;x
1839;183;49;217;1839;x
1840;31;228;109;1840;x
1841;161;145;36;1841;x
1842;70;213;170;1842;x
1843;174;221;2;1843;x
1844;165;225;86;1844;x
1845;7;42;208;1845;x
1846;81;220;177;1846;x
1847;76;11;147;1847;x
1848;28;75;234;1848;x
1849;125;253;148;1849;x
1850;197;167;96;1850;x
1851;203;116;239;1851;x
1852;233;59;20;1852;x
1853;70;215;243;1853;x
1854;99;26;0;1854;x
1855;226;192;178;1855;x
1856;141;18;173;1856;x
1857;4;27;156;1857;x
1858;78;59;21;1858;x
1859;237;252;55;1859;x
1860;46;193;192;1860;x
1861;94;187;32;1861;x
1862;83;51;8;1862;x
1863;224;156;239;1863;x
1864;218;155;184;1864;x
1865;29;136;156;1865;x
1866;51;134;207;1866;x
1867;69;125;115;1867;x
1868;159;109;44;1868;x
1869;90;170;144;1869;x
1870;114;191;86;1870;x
1871;165;250;232;1871;x
1872;165;225;86;1872;x
1873;2;93;233;1873;x
1874;218;155;184;1874;x
1875;67;199;157;1875;x
1876;62;166;247;1876;x
1877;198;76;108;1877;x
1878;69;156;22;1878;x
1879;112;38;74;1879;x
1880;112;155;145;1880;x
1881;117;161;208;1881;x
1882;248;19;99;1882;x
1883;42;164;237;1883;x
1884;62;163;118;1884;x
1885;41;100;222;1885;x
1886;218;155;184;1886;x
1887;237;161;189;1887;x
1888;231;48;156;1888;x
1889;243;139;160;1889;x
1890;92;204;179;1890;x
1891;124;24;154;1891;x
1892;120;195;81;1892;x
1893;14;225;250;1893;x
1894;26;254;75;1894;x
1895;126;144;128;1895;x
1896;108;198;84;1896;x
1897;227;36;68;1897;x
1898;200;212;125;1898;x
1899;27;228;79;1899;x
1900;233;59;20;1900;x
1901;111;150;207;1901;x
1902;110;210;160;1902;x
1903;82;221;185;1903;x
1904;156;42;148;1904;x
1905;225;242;76;1905;x
1906;88;188;35;1906;x
1907;17;81;198;1907;x
1908;99;9;68;1908;x
1909;76;6;145;1909;x
1910;232;196;215;1910;x
1911;255;0;220;1911;x
1912;134;81;111;1912;x
1913;120;2;233;1913;x
1914;217;140;217;1914;x
1915;218;155;184;1915;x
1916;186;62;209;1916;x
1917;34;235;142;1917;x
1918;197;93;141;1918;x
1919;128;171;196;1919;x
1920;177;182;70;1920;x
1921;225;122;128;1921;x
1922;40;173;248;1922;x
1923;220;114;241;1923;x
1924;124;119;214;1924;x
1925;137;200;57;1925;x
1926;218;125;205;1926;x
1927;237;162;30;1927;x
1928;188;9;60;1928;x
1929;215;11;124;1929;x
1930;92;8;125;1930;x
1931;27;152;168;1931;x
1932;138;180;174;1932;x
1933;33;234;219;1933;x
1934;229;203;42;1934;x
1935;40;207;1;1935;x
1936;62;167;190;1936;x
1937;31;72;239;1937;x
1938;51;158;243;1938;x
1939;241;226;165;1939;x
1940;176;171;204;1940;x
1941;200;113;46;1941;x
1942;29;18;3;1942;x
1943;245;50;227;1943;x
1944;67;20;72;1944;x
1945;17;81;198;1945;x
1946;163;17;158;1946;x
1947;39;58;26;1947;x
1948;91;55;88;1948;x
1949;233;59;20;1949;x
1950;143;203;18;1950;x
1951;242;50;171;1951;x
1952;171;210;38;1952;x
1953;35;132;226;1953;x
1954;61;182;186;1954;x
1955;110;137;20;1955;x
1956;106;15;186;1956;x
1957;99;37;115;1957;x
1958;223;59;20;1958;x
